ResourceID,Address Type,Administrative Subdivision Name,Administrative Subdivision Type,Bibliographic Reference,Copyright Description,Copyright Type,Date of Creation,Date of Publication,Description,Description Type,Document,External Identifier Type,External Source,External XRef,Geometry Qualifier,Information Carrier,Information Carrier Format Type,Information Resource Type,Keyword,Language_Type,Place Address,Place Description,Primary Reference Number,Spatial Coordinates Geometry,Temporal Coverage Timespan,Title,Title Type
2f15c010-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.</p>
<p>Romeril, L. 2016. What's Your Street's Story?: Stopford Road [Unpublished talk]</p>",,,,,,,,,,,,,,,Richmond Map,,"Westlynn, La Rue de la Pointe",,1000087,GEOMETRYCOLLECTION (POINT (-2.186928 49.216769)),,Westlynn,
fca9efa0-149c-0138-c577-740f24312a1c,Postal Address,St. Ouen,Parish,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",,,,,,,,Listed building,Government of Jersey,OU0052,,<p>1.  Government of Jersey</p>,,<p>1. Listing photographs</p>,,,"Gate Post '1833', La Grande Route de St Ouen",,900052,GEOMETRYCOLLECTION (POINT (-2.201425 49.231091)),,Gate Post '1833',
2f0fe6e0-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",,,,,,,,Listed building,Government of Jersey,PE0137,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"White House, La Ruette du Coin Varin",,1000137,GEOMETRYCOLLECTION (POINT (-2.167037 49.215736)),,White House,
064811e0-116c-0138-9144-740f24312a1c,Postal Address,St. Martin,Parish,"<p>Burch, J. & Tilling, T. 2015. Douets A Laver. Jersey Lavoirs. The history and location of Jersey Lavoirs. Société Jersiaise, Jersey. </p>
<p>Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 03.06.2019) </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.  </p>
<p>Stevens, J. 1977. Old Jersey Houses, Volume Two. Phillimore, London. </p>",,,,,,,,Listed building,Government of Jersey,MN0198,,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Sites and Monuments Database</p>",,,"Lavoir 'Le Douet Fleury', La Rue des Vallées",,700198,GEOMETRYCOLLECTION (POINT (-2.043559 49.217559)),,Lavoir 'Le Douet Fleury',
2f1024e0-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey.</p>",,,,,,,,Listed building,Government of Jersey,PE0143,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Homestead, La Grande Route des Augerez",,1000143,GEOMETRYCOLLECTION (POINT (-2.185239 49.22506)),,Homestead,
fca455f0-149c-0138-c577-740f24312a1c,Postal Address,St. Ouen,Parish,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey.</p>",,,,,,,,Listed building,Government of Jersey,OU0053,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Goodlands, La Route du Marais",,900053,GEOMETRYCOLLECTION (POINT (-2.204799 49.23262)),,Goodlands,
fca48450-149c-0138-c577-740f24312a1c,Postal Address,St. Ouen,Parish,"Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey.",,,,,,,,Listed building,Government of Jersey,OU0056,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",Richmond Map,,"La Grange, L'Amont de la Ville Bagot",,900056,GEOMETRYCOLLECTION (POINT (-2.206231 49.2438)),,La Grange,
fca4bed0-149c-0138-c577-740f24312a1c,Postal Address,St. Ouen,Parish,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey.</p>",,,,,,,,Listed building,Government of Jersey,OU0062,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Manor Farm, La Rue du Manoir",,900062,GEOMETRYCOLLECTION (POINT (-2.202851 49.226854)),,Manor Farm,
2f1042c0-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.</p>
<p> McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.</p>",,,,,,,,Listed building,Government of Jersey,PE0146,,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise Photographic Archive</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Photograph (SJPA/002085) </p>",Richmond Map,,"The Glen, Le Dredillet",,1000146,GEOMETRYCOLLECTION (POINT (-2.160086 49.200733)),,The Glen,
2f1058a0-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 31.07.2018)  </p>
<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham. </p>
<p>Stevens, J. 1980. Old Jersey Houses, Volume One. Fourth ed. Phillimore, London.</p>",,,,,,,,Listed building,Government of Jersey,PE0149,,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise </p><p>3.  Société Jersiaise Photographic Archive </p><p>4.  Jersey Heritage Art collection</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Sites and Monuments Database </p><p>3. Photograph (SJPA/004931)  </p><p>4. Print (SJA/0000/02342) </p>","Richmond Map,Place of Worship",,"The Garth & The Garth Farm, La Rue des Fontaines",,1000149,GEOMETRYCOLLECTION (POINT (-2.196751 49.211352)),,The Garth & The Garth Farm,
fca50000-149c-0138-c577-740f24312a1c,Postal Address,St. Ouen,Parish,"Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey.",,,,,,,,Listed building,Government of Jersey,OU0068,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",Richmond Map,,"Haut de la Rue, La Route de Vinchelez",,900068,GEOMETRYCOLLECTION (POINT (-2.207738 49.241338)),,Haut de la Rue,
fca50ae0-149c-0138-c577-740f24312a1c,Postal Address,St. Ouen,Parish,"Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey.",,,,,,,,Listed building,Government of Jersey,OU0069,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"La Hauteur, La Rue Freule",,900069,GEOMETRYCOLLECTION (POINT (-2.231586 49.243005)),,La Hauteur,
06443520-116c-0138-9144-740f24312a1c,Postal Address,St. Martin,Parish,,,,,,,,,Listed building,Government of Jersey,MN0199,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"La Genestiere, La Rue de la Genestiere",,700199,GEOMETRYCOLLECTION (POINT (-2.039012 49.212627)),,La Genestiere,
06481b80-116c-0138-9144-740f24312a1c,Postal Address,St. Martin,Parish,,,,,,,,,Listed building,Government of Jersey,MN0200,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",Coastal Fortification,,"Gun Battery , La Coupe Point",,700200,GEOMETRYCOLLECTION (POINT (-2.026091 49.233082)),,Gun Battery ,
508056e0-116c-0138-9150-740f24312a1c,Postal Address,St. Brelade,Parish,,,,,,,,,Listed building,Government of Jersey,BR0256,,<p>1.  Government of Jersey </p><p>2.  Jersey Archive</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Photograph (L/A/75/A2/VIE/OJ/3/3)</p>",,,"La Montee du Ouaisne Slipway, Le Mont du Ouaisné",,100256,GEOMETRYCOLLECTION (POINT (-2.184962 49.176668)),,La Montee du Ouaisne Slipway,
fcac3ca0-149c-0138-c577-740f24312a1c,Field Number,St. Ouen,Parish,"Finch, O. & Hills, R. 2007. Jersey Heritage Archaeological Evaluation. Unpublished research for States of Jersey, Jersey.",,,,,,,,Area of Archaeological Potential,Government of Jersey,OU0237,,<p>1.  Société Jersiaise</p>,,<p>1. Sites and Monuments Database</p>,,,"Clos de la Hougue du Sud, Field O229",,900078,GEOMETRYCOLLECTION (POINT (-2.221189 49.249718)),,Clos de la Hougue du Sud,
fcaa0630-149c-0138-c577-740f24312a1c,Postal Address,St. Ouen,Parish,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.</p>",,,,,,,,Listed building,Government of Jersey,OU0079,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",Richmond Map,,"Les Huriaux, La Rue de la Devise",,900079,GEOMETRYCOLLECTION (POINT (-2.2394 49.249294)),,Les Huriaux,
fcaa1ec0-149c-0138-c577-740f24312a1c,Postal Address,St. Ouen,Parish,"<p>Castledine, J. 2011. What's Your Street's Story?: Five Mile Road [Unpublished talk] </p>
<p>Castledine, J. 2014. Five Mile Road. In: Romeril, L., et al. What's Your Street's Story? Jersey Heritage Trust, Jersey, 65-72. </p>
<p>Hills, R. 2011. A Conservation Statement for Kempt Tower, Jersey. Jersey Heritage, Jersey. </p>
<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. </p>
<p>Pocock, H.R.S. 1971. Jersey's Martello Towers. Annual Bulletin of the Société Jersiaise, 20, 289-298. </p>",,,,,,,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/0900085_Kempt_Tower_Conservation_Statement_2011.pdf,Listed building,Government of Jersey,OU0085,,<p>1.  Government of Jersey </p><p>2.  Jersey Archive </p><p>3.  Jersey Heritage Social History collection </p><p>4.  Société Jersiaise </p><p>5.  Société Jersiaise Photographic Archive</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Plans (D/AL/A11/SOB77), Letter (D/AP/B/7/4), Research (L/C/48/A/10), Map (L/F/120/A/72), Minutes (C/A1/15) </p><p>3. Stamps (JERSM/2012/00278/002, JERSM/2012/00354/002)  </p><p>4. Sites and Monuments Database </p><p>5. Photographs (sample of collection: SJPA/008039-43)</p>","Coastal Fortification,German Occupation",,"Kempt Tower, La Grande Route des Mielles",,900085,GEOMETRYCOLLECTION (POINT (-2.227501 49.221188)),,Kempt Tower,
fca5bb00-149c-0138-c577-740f24312a1c,Postal Address,St. Ouen,Parish,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.",,,,,,,,Listed building,Government of Jersey,OU0088,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Lecq Farm, Chemin de Commune du Fief de Lecq",,900088,GEOMETRYCOLLECTION (POINT (-2.208834 49.24901)),,Lecq Farm,
fcaa3560-149c-0138-c577-740f24312a1c,Postal Address,St. Ouen,Parish,,,,,,,,,Listed building,Government of Jersey,OU0091,,<p>1.  Government of Jersey </p><p>2.  Jersey Archive </p><p>3.  Société Jersiaise Photographic Archive</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Plans (L/D/25/H/17)  </p><p>3. Photograph (SJPA/010155) </p>",German Occupation,,"Batterie Moltke, La Route des Landes",,900091,GEOMETRYCOLLECTION (POINT (-2.248739 49.245944)),,Batterie Moltke,
2f1086e0-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",,,,,,,,,,,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Cyrano Cottage, La Grande Route de St Pierre",,1000155,GEOMETRYCOLLECTION (POINT (-2.184443 49.215692)),,Cyrano Cottage,
fcaa4120-149c-0138-c577-740f24312a1c,Postal Address,St. Ouen,Parish,"<p>Castledine, J. 2011. What's Your Street's Story?: Five Mile Road [Unpublished talk] </p>
<p>Castledine, J. 2014. Five Mile Road. In: Romeril, L., et al. What's Your Street's Story? Jersey Heritage Trust, Jersey, 65-72. </p>
<p>Hills, R. 2006. Lewis's Tower Conservation Statement. Jersey Heritage, Jersey. </p>
<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. </p>
<p>Pocock, H.R.S. 1971. Jersey's Martello Towers. Annual Bulletin of the Société Jersiaise, 20, 289-298. </p>",,,,,,,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/0900092_Lewis_Tower_Conservation_Statement_2006.pdf,Listed building,Government of Jersey,OU0092,,<p>1.  Government of Jersey </p><p>2.  Jersey Heritage Social History collection  </p><p>3.  Société Jersiaise </p><p>4.  Société Jersiaise Photographic Archive</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Stamps (JERSM/2012/00182/001-2) </p><p>3. Sites and Monuments Database </p><p>4. Photographs (SJPA/008044-6) </p>","Coastal Fortification,German Occupation",,"Lewis's Tower, La Grande Route des Mielles",,900092,GEOMETRYCOLLECTION (POINT (-2.234472 49.229677)),,Lewis's Tower,
fcaa4d00-149c-0138-c577-740f24312a1c,Postal Address,St. Ouen,Parish,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.",,,,,,,,,,,,<p>1.  Jersey Heritage Social History collection </p><p>2.  Société Jersiaise Photographic Archive </p><p>3.  Jersey Archive</p>,,"<p>1. Postcards (JERSM/2004/00087/292, JERSM/2004/00087/307) </p><p>2. Photographs (sample of collection: SJPA/01130-2, SJPA/019484-5) </p><p>3. Report (D/Q/K3/1)</p>",,,"Greve de Lecq Pier, La Grève de Lecq",,900097,GEOMETRYCOLLECTION (POINT (-2.203397 49.249034)),,Greve de Lecq Pier,
fca5f4e0-149c-0138-c577-740f24312a1c,Postal Address,St. Ouen,Parish,,,,,,,,,Listed building,Government of Jersey,OU0098,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",German Occupation,,"Strongpoint Greve de Lecq, La Grève de Lecq",,900098,GEOMETRYCOLLECTION (POINT (-2.203605 49.246426)),,Strongpoint Greve de Lecq,
2f144710-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Gibb, M., and Molyneux N. 1999. Post-Reformation Churches and Chapels in Jersey. [Unpublished report] </p>
<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Lake, J. 2008. Methodist Chapels in Jersey: History and Context. Jersey Heritage Trust, Jersey.  </p>
<p>Quintaine, R. 2012. What's Your Street's Story?: St Peter's Village. [Unpublished talk]</p>",,,,,,,,Listed building,Government of Jersey,PE0159,,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Sites and Monuments Database</p>",Place of Worship,,"Philadelphie Methodist Church, La Grande Route de St Pierre",,1000159,GEOMETRYCOLLECTION (POINT (-2.184897 49.216829)),,Philadelphie Methodist Church,
2f1609b0-1168-0138-9138-740f24312a1c,Field Number,St. Peter,Parish,"Stevens, C. & Stevens, M. 1986. Jersey Place Names, Volumes I & II. Société Jersiaise, Jersey.",,,,,,,,,,,,<p>1.  Société Jersiaise</p>,,<p>1. Sites and Monuments Database</p>,,,"Clos du Presbytere, Field P566",,1000162,GEOMETRYCOLLECTION (POINT (-2.175786 49.214919)),,Clos du Presbytere,
50805fd0-116c-0138-9150-740f24312a1c,Postal Address,St. Brelade,Parish,,,,,,,,,Listed building,Government of Jersey,BR0257,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",German Occupation,,"Anti Tank Wall Pzm 6, Ouaisne Bay",,100257,GEOMETRYCOLLECTION (POINT (-2.18502 49.178428)),,Anti Tank Wall Pzm 6,
fca622e0-149c-0138-c577-740f24312a1c,Postal Address,St. Ouen,Parish,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey.</p>",,,,,,,,Listed building,Government of Jersey,OU0101,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"La Maison des Pres, La Rue des Prés",,900101,GEOMETRYCOLLECTION (POINT (-2.23296 49.234634)),,La Maison des Pres,
