ResourceID,Address Type,Administrative Subdivision Name,Administrative Subdivision Type,Archaeological Period From,Archaeological Period To,Artefact Description,Cadastral Reference,Completeness,Condition Type,Conservation,Depth of Discovery,Dimensions Weight,Discovery Date,End Date Precision Type,End Date Type,External Identifier Type,External Source,Finder,Folio_No,Image,Land Use,Manufacture Method,Material,Measurement Type,Measurement Unit,Name,Name Type,Place Address,Place Description,Place Name,Place Type,Primary Reference Number,Record Type,Recovery Method,Secondary Material,Spatial Accuracy Type,Spatial Coordinates Geometry,Spatial Metadata Note,Start Date Precision Type,Start Date Type,Subsequent Action,Surface Treatment
f3be8c34-3578-11ec-8701-0275d4869ef4,,Trinity,Parish,Neolithic 4000-2601 BCE,Bronze Age 2600-701 BCE,"Société Jersiaise Finds Record Entry SJFR114 (2017) reads: Fine-grained dolerite waterworn pebble whetstone, or rubber, in characteristic shape (see Hawkes, J. 1937. The Archaeology of the Channel Islands Vol: II The Bailiwick of Jersey, p. 61) of large blunt rounded end, tapering to a narrow blunt rounded end. There is a large flaked fracture on one long edge, that occurred at the time the stone was utilized. There are several recent cultivator scars on both flat faces. The stone would have been used as a surface to polish other items against, for example stone axes.  Neolithic  –  Bronze Age.",,Complete,,,,Dimensions: 192mm x 68mm x 24mm Weight: 542g,13/12/2017,,,,,,,"http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/[{u'status': u'uploaded',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'index': 0,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'name': u'1200341 - stone rubber.JPG',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/1200341_-_stone_rubber.JPG',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'lastModified': 1635155522257,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'height': 443,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/5062fcfd-bc0a-445c-8a0d-f7b2293ae34a',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'width': 1630,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'file_id': u'3c153f78-3579-11ec-8701-0275d4869ef4',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'accepted': True,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/jpeg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'size': 81828}]",Cultivated land,Hand made,Stone,Metric,Millimetres/grams,Rubber,Certain,,,,,1200341,,Other chance find,,,,,,,,
5790eae1-922c-4760-af07-0f48d95bbe91,,,,Medieval 934-1539 CE,Post Medieval 1540-1901 CE,"Extremely worn Medieval to Post-Medieval hammered silver coin,possibly a 1/2 Patard of the Low Countries or France,  dating from the 15th-17th century. The obverse of the coin bears an unclear motif that resembles an ""R"", surrounded by a pelleted border and unclear legend. The reverse of the coin bears a small unclear symbol within a cross fleuretty. The legend is illegible and almost entirely removed by wear.This coin is difficult to identify as much of the diagnostic features are missing. It is suggested that this is a 15th-17th century 1/2 Patard of the low countries or France.  ",,Incomplete,,,,,02/08/2022,,,,,,,,Cultivated land,Struck or hammered,Silver,,,Coin,Certain,,,,,0100528,,Metal detector,,,,,,,,
65729f4a-b702-4e47-9692-f8e5791016b2,,,,Neolithic 4000-2601 BCE,Bronze Age 2600-701 BCE,"Dark grey flint scraper. A thick leaf-shaped flake with broad flakes struck from its dorsal side and with a slightly concave ventral surface with a bulb at one end. Short abrupt retouch executed from the dorsal side. Small remains of white cortex exist on one edge, above and round the bulb of percussion. Suggested date: Early Bronze Age, 2350-1600 BC.",,Complete,,,,,,,,,,,,,Cultivated land,Knapped/flaked,Flint,,,Flint implement,Certain,,,,,0200228,,Other chance find,,,,,,,,
09fdd870-b47b-4433-b743-93641bcab975,,,,Post Medieval 1540-1901 CE,Post Medieval 1540-1901 CE,A complete extremely worn copper alloy French Liard of Louis XIV 'The Sun King' (1643-1715) possibly dating to 1655-1710. ,,Incomplete,,,,,01/01/2022,,,,,,,,Cultivated land,Struck or hammered,Copper alloy,,,Coin,Certain,,,,,0200230,,Other chance find,,,,,,,Returned to Finder,
b6fe1b63-46bd-48c2-ae16-6086053c6ca2,,,,Post Medieval 1540-1901 CE,Post Medieval 1540-1901 CE,"An incomplete and worn silver 1/4 Ecu (2nd type) of Henri IV of France (1589-1610), dating to c. 1590-1610. Mint uncertain.Obverse: Very worn cross Fleury  Lettering: [HENRICVS.II]II.D.G.FRANC.ET.NAVA.[REX (année)]Reverse:Crowned shield of France (three fleur-de-lis within a round-bottomed, flat-topped shield), with probably ""H"" at each side.Lettering: [SIT.]NOMIN.DOMINI.BENEDICTUM",,Incomplete,,,,,01/12/2021,,,,,,,,Cultivated land,Struck or hammered,Silver,,,Coin,Certain,,,,,0200231,,Metal detector,,,,,,,Returned to Finder,
a154a760-38c2-11ec-8701-0275d4869ef4,,Trinity,Parish,Medieval 934-1539 CE,Post Medieval 1540-1901 CE,"A late medieval to post-medieval spherical hand-made granite cannon ball. The ball is 67.9mm in diameter and 436.3g in weight. By size, it could possibly be for a Saker or Minion used around 1640-1650, but other non-standard cannons can't be ruled out.",,Complete,,,Surface,"Weight: 436.3g, Diameter: 67.9mm",01/01/2008,,,,,,,"http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/[{u'status': u'uploaded',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'index': 0,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'name': u'1200342 - cannon ball.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/1200342_-_cannon_ball.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'lastModified': 1635516312008,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/6f2a3bd6-c187-475c-9738-f2deff4e4505',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'file_id': u'ad27d6c0-38c2-11ec-8701-0275d4869ef4',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'accepted': True,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/jpeg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'size': 4785741}]",Cultivated land,Hand made,Stone,Metric,Millimetres/grams,Shot,Certain,,,,,1200342,,Other chance find,,,,,,,,
ed9974de-4141-11ec-8701-0275d4869ef4,,Trinity,Parish,Iron Age 700-51 BCE,Gallo-Roman 51 BCE-451 CE,"A Late Iron Age coin of the Coriosolite Tribe. Probable Series Z, Class II, Group O (c.1st century BC).  Metal: Billon, an alloy of copper and tin (bronze) with silver and some impurities, such as gold, in proportion as much as 0.33%. The silver content can be as low as 3% or as high as 40%, but most often between 20 and 35% (Hooker 2002, p.16). 		 Reverse: Extremely worn, though probably chariot pony and driver to right, symbol below. 		 Obverse: Very worn. Head to right; hair is in three masses or locks, each composed of many hairs, some of which terminate in small curls. The top lock of hair has an S-shape that contains additional decoration in its lower part. Head has a forelock; a double whisk issues from the mouth. 		 Diameter: 22.04, Weight: 5.2g 		 Ref: Hooker, J. (2002) Celtic Improvisations: An Art Historical Analysis of Coriosolite Coins. Oxford, Archaeopress.",,Incomplete,,,No more than 12 inches,"Diameter: 22.04, Weight: 5.2g",01/01/2013,,,,,,,"http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/[{u'status': u'uploaded',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'index': 0,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'name': u'1200343 - Celtic stater.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/1200343_-_Celtic_stater.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'lastModified': 1636024814276,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/86b02fe3-5428-4107-853a-0b79d53d40b8',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'file_id': u'f75a754a-4141-11ec-8701-0275d4869ef4',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'accepted': True,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/jpeg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'size': 5777588}]",Cultivated land,Struck or hammered,Silver,Metric,Millimetres/grams,Coin,Certain,,,,,1200343,,Metal detector,Copper alloy,,,,,,,
16574bec-4144-11ec-8701-0275d4869ef4,,Trinity,Parish,Iron Age 700-51 BCE,Gallo-Roman 51 BCE-451 CE,"A Late Iron Age coin of the Coriosolite Tribe Series Y, Class H, Group I (c.1st century BC).  Metal: Billon, an alloy of copper and tin (bronze) with silver and some impurities, such as gold, in proportion as much as 0.33%. The silver content can be as low as 3% or as high as 40%, but most often between 20 and 35% (Hooker 2002, p.16).  Reverse: Chariot pony and driver to right, symbol below. Very worn, but pony was likely without reins, had a cheek section and pellet for an eye. Boar symbol visible below pony.  Obverse: Head to right; hair is in three masses or locks, each composed of many hairs, some of which terminate in small curls. The top lock of hair has an S-shape that contains additional decoration in its lower part. Head has a forelock and naturalistic nose.  Diameter: 21.87, Weight: 5.4g  Ref: Hooker, J. (2002) Celtic Improvisations: An Art Historical Analysis of Coriosolite Coins. Oxford, Archaeopress.",,Complete,,,No more than 12 inches,"Diameter: 21.87, Weight: 5.4g",01/01/2013,,,,,,,"http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/[{u'status': u'uploaded',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'index': 0,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'name': u'1200344 - celtic stater.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/1200344_-_celtic_stater.jpg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'lastModified': 1636019156467,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'height': 3349,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/0e0a03d0-8896-436f-9a51-80c94308cda6',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'width': 5608,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'file_id': u'1e9f7752-4144-11ec-8701-0275d4869ef4',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'accepted': True,http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/jpeg',http://jerseyv6-arches-media.s3.amazonaws.com/uploadedfiles/u'size': 4691560}]",Cultivated land,Struck or hammered,Silver,Metric,Millimetres/grams,Coin,Certain,,,,,1200344,,Metal detector,Copper alloy,,,,,,,
af6fc5e8-ffcc-4b20-b828-f4cfd98fa916,,Trinity,Parish,Gallo-Roman 51 BCE-451 CE,Gallo-Roman 51 BCE-451 CE,"Dispersed Roman coin hoard (all found within 10m). Sam Moorhead of the British Museum comments: ""This does look like a dispersed hoard. You get a large number of base metal hoards (with sestertii, dupondii and asses) being buried in the reign of Postumus. Worn earlier pieces are still in circulation, hence their presence here.""1. Diameter:29.14g, Weight: 11.7gCopper alloy Sestertius of Postumus (AD 260-9)Gaul Principal MintObv. Probably: [IMP C POSTVMVS P F AVG]; Radiate, draped and cuirassed rightRev. HER DEV[ONIENS?]; Hercules standing right, holding club, [bow and lion's skin]RIC V, pt 2, p. 348, cf. no 130Note: The RIC entry has AVG in the exergue. It is not clear if this coin has this.Reece Period 13	 These base-metal coins of Postumus are effectively the last issues of sestertii, dupondii and asses in any quantity.2. Diameter: 31.94mm, Weight: 18.5gCopper alloy Sestertius of Faustina the Younger (AD 145-AD 161) or Luccilla (A.D. 164 - A.D. 169)Obverse Probably: [FAVSTINA AVGVSTA];  Bust of Faustina the Younger, draped, right, hair is elaborately dressed in horizontal lines with ringlets down front: it is coiled in a chignon on back of head.Reverse Probably:  [AVGVSTI PII FIL S C]; Venus, draped, standing front, head left, holding up flower-bud in right hand and gathering up fold of skirt in leftReece period 7.Mint of Rome.Die Axis: 12'oclockRIC III no. 13673.Diameter: 30.75, Weight:13.1g, Copper alloy Sestertius of Faustina the Younger (AD 145-AD 161).Obverse Probably: [FAVSTINA AVGVSTA ];  Bust of Faustina the Younger, draped facing right, sometimes double row of pearls, hair elaborately waved in nearly vertical lines and fastened in a low chignon at back of head round head, down cheek, curls, rightReverse Probably: [IVNONI REGINAE S C];Juno, draped, standing left, holding patera in extended right hand and sceptre in left hand; at left, peacockReece period 7.Die Axis: 12'o'clock4.Diameter: 32.27mm, Weight: 17.5g,Probable Sestertius of the Antonine dynasty (AD 138-AD 161).Obverse Probably: Faustina the Younger or Luccilla, draped, right with hair in bun visible due to ghosting on obverse. Reverse: completely worn away.Reece period 7.5.Diameter: 29.61mm, Weight: 11.3g, Probable Sestertius of the Antonine dynasty (AD 138-AD 161).D. 164 - A.D. 169)Obverse Possibly: Draped, right with hair in bun visible due to ghosting on obverse.Reverse: completely worn away.Reece period 7.",,Incomplete,,,Around 10 inches down,See description.,01/01/2013,,,,,,,,Cultivated land,Struck or hammered,Copper alloy,Metric,Millimetres/grams,Coin hoard,Certain,,,,,1200345,,Metal detector,,,,,,,,
48dd41f7-b0e1-4250-8d2d-b03b05aa41fa,,Trinity,Parish,Gallo-Roman 51 BCE-451 CE,Gallo-Roman 51 BCE-451 CE,"Société Jersiaise Finds Record Entry SJFR159 (2018) reads: Fragment of the flat base and slightly thicker shallow-sloped side of a Gallo-Roman whiteware plate or shallow dish, recycled as a crucible for melting copper-alloy.  Fabric is a fine and creamy white earthenware, similar to 1st-2nd century AD dish sherds from St Clement Churchyard.  In places it is slightly cracked with green copper oxide staining.  Metal crusting its interior is bright green, shading to dull green and black in places, suggestive of the presence of lead.  Its surface is blobby and undulates considerably.See also SJFR160  –  a virtually identical crucible fragment from Grouville.Three tin ingot fragments and two pieces of a Roman tin alloy statuette of 2nd-3rd century AD date have been found in fields to the east and north-east, suggesting that this was a Gallo-Roman metal processing site.",,Fragment,,,,Dimensions:51mm x 39mm x 13mm thick (of which 4.2mm-6mm is crucible wall and 3mm-9mm is crusted copper alloy)Weight:43.50g,01/06/2018,,,,,,,,Cultivated land,Cast,Ceramic,Metric,Millimetres/grams,Crucible,Certain,,,,,1200346,,Metal detector,Copper alloy,,,,,,,
bda369c2-43cb-4390-98c4-d26a18a389e7,,Trinity,Parish,Gallo-Roman 51 BCE-451 CE,Gallo-Roman 51 BCE-451 CE,"Société Jersiaise Finds Record Entry SJFR 163, SJFR164, SJFR165 (2018) read:A Gallo-Roman cast copper alloy terret ring, in somewhat eroded condition with many corrosion spots.  Part of strap loop at base has been lost, but appears to have been worn by the fixing strap until it broke off.A small-diameter ring with three protruding knops sits atop a thickened base with remains of a narrow strap loop below.  This would have been one of at least four such rings, fixed to the top of a yoke or collar, worn by a pair of horses, drawing a cart or chariot.  A single rein would have passed through the ring, whose small size suggests they must have been thin cords or finely braided leather.Research by ASG Lewis in 2015 for a PhD at Leicester University suggested a late 1st-early 2nd century AD date for terrets of this type (Lewis 76).  These tended to be of brass or bronze with a high (15-20%) lead content (Lewis 118).For examples, see:https://finds.org.uk/database/artefacts/record/id/863141https://finds.org.uk/database/artefacts/record/id/604840https://finds.org.uk/database/artefacts/record/id/60015608/08/2022 note from FLO Perry Mesney -Terret rings of this type are highlighted and discussed in Spratling's corpus of Late Iron Age metalwork (Spratling 1972, vol. i pp. 39-40, vol. iii p. 70, fig. 36, 98). Spratling highlights similar examples from Meladra Castle, Glossop, England, stating that this attachment  is of Roman type, and is paralleled on such Roman terrets as those from Newstead. Spratling argues that this represents a combination of British and Roman tradition, and is representative of the second half of the first century A.D.Two Roman dupondii were also found in this field.Sources:Lewis, ASG 2015: Iron Age and Roman-era Vehicle Terrets from Western and Central Britain: An Interpretive Study.  Unpublished PhD thesis, University of Leicester.Link:  https://lra.le.ac.uk/bitstream/2381/32900/1/2015LewisASGPhD.pdfPalk, N. 1992. Metal Horse Harness of the British and Irish Iron Ages. Unpublished PhD thesis, University of Oxford.Spratling, M.G.; (1972) Southern British decorated bronzes of the late pre-Roman Iron Age. Doctoral thesis , University of London. - pp. 39-40, fig. 36, 98.",,Complete,,,,Ring: 22.4mm outside arms  10.5mm internal diameter x 8.7mm wide.  Base: 26mm original width x 11mm+ high x 4.5mm thick below shoulder  10mm thick above shoulder.16.41g,25/04/2018,,,,,,,,Cultivated land,Cast,Copper alloy,Metric,Millimetres/grams,Terret ring,Certain,,,,,1200347,,Metal detector,,,,,,,,
771dd31b-0ada-4809-a9d5-b2517053fee8,,Trinity,Parish,Iron Age 700-51 BCE,Unknown,"One amorphic piece of copper-alloy slag or casting waste - a by-product of smelting of unknown date (Iron Age to post-medieval, c.800 BC - AD 1800). The surface is characterised by lumps and hollows, bubbles, pock-marked surface from burst bubbles, and smooth flow marks on the upper surface. Some probable charcoal survives within the surface of the slag.",,Fragment,,,,"Weight: 16.3g, Length: 25.42, Width: 24.81, Thickness: 18.1",,,,,,,,,Cultivated land,Cast,Copper alloy,Metric,Millimetres/grams,Slag,Probable,,,,,1200348,,,,,,,,,,
701d312d-cbb8-423c-98bb-c376eb85fda6,,Trinity,Parish,Post Medieval 1540-1901 CE,Post Medieval 1540-1901 CE,"An incomplete Post Medieval copper alloy probable four maravedis 'cob' coin of the Post Medieval period. The coin is a crude sub-circular shape. The obverse and reverse are heavily worn, the obverse bearing the ghosting of a stamp that may read ""IV"", with the reverse appearing to bear a stamp of ""III"" or ""IIII"", though this is uncertain due to wear.				These are often called 'cob' coins after the Spanish word for copper which is 'cobre': they were crudely made in Spain initially and later in the Americas for use in the Spanish colonies. The flans are usually, as on this example, an irregular shape, slightly squared off in places, and in this case split around the edges.",,Complete,,,,"Length: 22.20mm, Weight: 19.45mm Weight: 2.0g",Within last 8 years,,,,,,,,Cultivated land,Struck or hammered,Copper alloy,Metric,Millimetres/grams,Currency,Certain,,,,,1200349,,Metal detector,,,,,,,,
b7489759-c3f4-44ab-bf97-1369a66ef3a8,,,,Medieval 934-1539 CE,Medieval 934-1539 CE,"An incomplete worn silver inscribed medieval 'stirrup' finger ring of medieval date, c.12th-15th century.The ring is of stirrup form with a standard hoop (rectangular-shaped in cross section) rising to a triangular bezel at the top, leaving a gap where the gem or glass would have been set measuring 5.41mm x 3.62mm. The bezel is flanked on either side by a dividing line, giving the ring ""shoulders"" (Egan & Pritchard, 2002). The band measures 4.43mm in width and 2.11mm in thickness (or height). Roughly one third of the band of the ring is missing due to old breaks. There is further damage between one broken terminal and the bevel, the break appearing on both the front and back of the ring. This may possibly represent a repair to the ring. Along the upper surface of the band is an incised phrase, which reads '+BE…MEIPO[?]TE'. Much of the inscription is missing, and it is currently unclear what the inscription may have once read. If written in Latin, part of the surviving inscription may have read ""bene"" (truly) and ""mei"" (me).This ring fits with a known group of 'stirrup' finger-rings which gained popularity in the 12th century and remained highly popular for around 300 years (Egan and Pritchard, 1991, 326, no 1608-9). A number of similar rings have been reported on the UK PAS and declared as treasure, WMID-8E567B (2014T789), HAMP-51F929 (2014T544) and BM-C540F0 (2012T320) to name but three of a number of silver examples.The lettering style of the inscription may indicate a similar 14th century date range.References:Egan & Pritchard (2002), ""Dress Accessories, c.1150-c.1450 (Medieval Finds from Excavations in London)"", Woodbridge: The Boydell Press.",,Incomplete,,,,,22/05/2022,,,,,,,,Cultivated land,Cast,Silver,,,Finger ring,Certain,,,,,0401520,,Metal detector,,,,,,,Returned to Finder,
d432adc4-d1ac-4b24-9079-63dd6b19b3bd,,,,Post Medieval 1540-1901 CE,Post Medieval 1540-1901 CE,"An incomplete copper alloy dress hook/hooked clasp with inset gemstones, dating to the Post Medieval period (c.AD1500-1600).The copper alloy plate is cast in the form of a trefoil back-plate to which a separate copper alloy rear-facing hook has been soldered on the reverse. Each foil is smooth and otherwise undecorated, with a concavo-convex area in which gems or coloured glass 'stones' are set. The gems are most likely coloured glass due to the internal cracks and chips, though this is uncertain without further specialised analysis. Each gem is hand-cut in an uneven manner, with roughly seven surrounding faces on each side leading to a central flat area.",,Incomplete,,,,,22/06/2022,,,,,,,,Cultivated land,Cast,Copper alloy,,,Dress hook,Certain,,,,,0401526,,Metal detector,,,,,,,Returned to Finder,
ea4e4e8a-ad0d-45ac-ba41-012847959241,,,,Medieval 934-1539 CE,Medieval 934-1539 CE,"A Medieval cast copper alloy horse harness pendant dating to 1300-1400 AD. The pendant is an irregularly shaped lozenge with a circular, drilled suspension loop at one end. Each face of the pendant bears 5 irregular hand struck ring-and-dot decoration, with a ring at each corner surrounding a central struck ring. The long edges of the object are decorated by asymmetrical hand filed notches; five on three sides and four on the shorter side of the object. There are slight signs of red enamelling still visible on each face. The object bears a reddish-brown patina and suffers from moderate bronze disease.",,Complete,,,,,22/05/2022,,,,,,,,Cultivated land,Cast,Copper alloy,,,Harness pendant,Certain,,,,,0401534,,Metal detector,,,,,,,Returned to Finder,
f56bb310-466d-4edd-aa83-11080f10b94a,,Trinity,Parish,Gallo-Roman 51 BCE-451 CE,Gallo-Roman 51 BCE-451 CE,"An incomplete copper alloy Nummus AE 1 of unknown emperor , probably of the 4th century.Obverse probably: Right facing ghosting of portrait of a bearded man with crown.Reverse: Too worn to identify.",,Incomplete,,,,"Length: 25.21mm, Width: 24.21mm, Weight: 6.9g",Within the last 8 years.,,,,,,,,Cultivated land,Struck or hammered,Copper alloy,Metric,Millimetres/grams,Coin,Certain,,,,,1200350,,Metal detector,,,,,,,,
757239ab-3ea1-497c-9f06-6123e49babba,,Trinity,Parish,Post Medieval 1540-1901 CE,Post Medieval 1540-1901 CE,"A complete Post Medieval milled silver Fourpence of Charles II (AD 1660-1685). Reverse depicts four interlocking C's with four emblems in the angles. The coin is dated AD 1679, Minted in London. Spink (2006) No. 3384.The coin has been pierced in three places in a line, in order to be worn as jewellery. ",,Incomplete,,,,"Diameter: 18.9mm, Weight: 1.82g",01/01/2014,,,,,,,,Cultivated land,Milled,Silver,Metric,Millimetres/grams,Coin,Certain,,,,,1200352,,Metal detector,,,,,,,,
e1fb51f9-f352-483b-b211-4fafc16ab9b6,,Trinity,Parish,Post Medieval 1540-1901 CE,Post Medieval 1540-1901 CE,"Complete cast copper-alloy sub-rectangular two-piece shoe buckle with drilled frames for separate spindles, c.1690-1720 (Whithead 2016, pp.96-103). The buckle is slightly concavo-convex with rounded bevelled edges. The buckle is complete and intact, bearing a Whitehead type III ""anchor"" chape, a solid cast, heart-shaped chape with two curved extensions on the the end, and a triangular pin.References:Whitehead, R. (2016) ""Buckles 1250-1800"", Witham:Greenlight publishing, pp. 96-101.",,Complete,,,,"Length: 31.09mm, Width: 19.11mm, 4.66mm, Weight: 7.1g",01/01/2014,,,,,,,,Cultivated land,Cast,Copper alloy,Metric,Millimetres/grams,Buckle,Certain,,,,,1200353,,Metal detector,,,,,,,,
70fc39b6-e76f-4c1a-96d3-2461fba20dc5,,Trinity,Parish,Iron Age 700-51 BCE,Gallo-Roman 51 BCE-451 CE,"A complete silver stater of the Armorican Coriosolites (Coriosolitae) ""Rybot Intruder"" , probably Boar Type A, c.1st century BCE (De Jersey, 2017). The coin is in fine condition, with little wear.Obverse:  Abstract head facing right, boar above hair.Reverse:  Horse/pony facing right. Four stringed ""lyre"" below horse between both pairs of legs, flanked by two decorative pellets. ""Charioteer"" stylised, with one probable single rein across the horses neck.""Rybot Intruder"" type coins are exceptionally rare, and this coin represents only the second known find outside of a hoard. Previous examples have been found in the La Marquendrie Hoard and Le Catillon Hoards.References:de Jersey, P. (2017), ""Highlights from Le Catillon II: Rybot's 'intruders'"".",,Complete,,,,"Diameter: 19.71mm, Weight: 4.7g, ",30/04/2022,,,,,,,,Cultivated land,Struck or hammered,Silver,Metric,Millimetres/grams,Coin,Certain,,,,,1200354,,Metal detector,,,,,,,,
84084bbd-ecfd-4195-8238-08ca40b93a06,,Trinity,Parish,Bronze Age 2600-701 BCE,Bronze Age 2600-701 BCE,"A fragment of a copper alloy Blade, Dagger or Rapier, of Mid to Late Bronze Age date (1600-800 BC). The object is rectangular in plan and ovate in cross section due to a central mid-rib. It is incomplete due to an abraded transverse breaks at each end. The cutting edges have been extensively broken and abraded.The object has a dark green patina with brown patches. ",,Fragment,,,,"Length: 55.22mm, Width: 19.35mm, Thickness: 5.84mm, Weight: 22.6g",01/01/2020,,,,,,,,Cultivated land,Cast,Copper alloy,Metric,Millimetres/grams,Sword,Certain,,,,,1200355,,Metal detector,,,,,,,,
70575a80-3e7e-4b25-86dc-2612bb9e1448,,Trinity,Parish,Bronze Age 2600-701 BCE,Bronze Age 2600-701 BCE,"Cast copper alloy fragment of a dagger or rapier of Middle Bronze Age date.The object is sub-rectangular in plan and a long pointed oval or lenticular in cross-section. The object is broken and abraded on all sides. Both faces on each side of the object are decorated by two groups of five incised transverse lines, that curve gently towards each other. A slight raised triangle rises from the base of the middle of one face of the object. Dr. Peter Chowne of York University comments: ""This is part of a dagger or rapier that in a British context would fall in Burgess and Gerloff's Group 1 (weapons with multiple grooves without a central rib). They are found in Ireland and the Britsh Isles. In a French/Jersey context it belongs in the Tréboul group see Briard 1965: figs. 26 and 27. In Britain this would date to the Acton Park phase the earliest Middle Bronze Age. In France, Bronze moyen 1/BzB, vers 1600/1550-1450/1400 av. J.-C. Bronze moyen is used for continental France but French BA specialists have started to use an Atalantic chronology given the Iberian-Irish spread of some metalwork traditions therefore BzB.""References: Briard, J. & Verron, G. (1972) Typologies des Objets de L'age du Bronze en France, Fascicule I: Epees. Paris.Briard, J. 1965. Les Dépôt Bretons et L'Age du Bronze Atlantique. Travaux du Laboratoire d'Anthropologie Préhistorique de la Facultè des Sciences de Rennes. ",,Fragment,,,,"Length: 50.15mm, Width: 41.95mm, Thickness 5.41mm, Weight: 40.1g.",Post-2015.,,,,,,,,Cultivated land,Cast,Copper alloy,Metric,Millimetres/grams,Dagger,Probable,,,,,1200356,,Metal detector,,,,,,,,Incised or engraved or chased
560260c7-ad67-4891-9566-0facef1f9c94,,Trinity,Parish,Bronze Age 2600-701 BCE,Medieval 934-1539 CE,"Cast copper alloy fragment of an unidentified object of probable Bronze Age to Medieval date.The object is sub-rectangular in plan and rectangular in cross section. Each face of the object is flat. The object has clean breaks at each end. One long edge has many purposeful incision marks, causing the surface to have small saw-like teeth. The object is fairly abraded all over, causing the risen ends of the 'teeth' to be rounded.This object may be a fragment of a Bronze Age saw, though the teeth are smaller than definite examples, possibly due to abrasion. ",,Fragment,,,,"Length: 70.59mm, Width: 21.25mm, Thickness: 3.74mm, Weight: 31.8mm.",Post-2015,,,,,,,,Cultivated land,Cast,Copper alloy,Metric,Millimetres/grams,Unidentified object,Possibly,,,,,1200357,,Metal detector,,,,,,,,Incised or engraved or chased
