ResourceID,Administrative Subdivision Type,External Identifier Type,End Date of Existence,Place Description,End Date Type,Description Type,Place Address,Activity Type,Spatial Coordinates Geometry,Address Type,Keyword,Name Type,Administrative Subdivision Name,Description,To Date,Start Date Type,Name,Primary Reference Number,From Date,Geometry Qualifier,Start Date of Existence,External Source,External XRef,Cadastral Reference
2ef7afc0-1168-0138-9137-740f24312a1c,Parish,,,,,Archaeological Evaluation,"Cargo Centre, L'Avenue de la Commune",Archaeological Evaluation,GEOMETRYCOLLECTION (POINT (-2.195064 49.202936)),Postal Address,,,St. Peter,Archaeology South-East was commissioned by Hacquoil and Cook Ltd on behalf of Jersey Port Authority to undertake an archaeological and geoarchaeological evaluation ahead of the construction of a new cargo centre and engineering workshop at Jersey Airport. ,Nov-14,,Cargo Centre,1000316.3,Nov-14,,,,,
2ef7bb00-1168-0138-9137-740f24312a1c,Parish,Listed building,,,,Archaeological Evaluation,"Cargo Centre, L'Avenue de la Commune",Archaeological Evaluation,GEOMETRYCOLLECTION (POINT (-2.195064 49.202936)),Postal Address,,,St. Peter,Archaeology South-East was commissioned by Hacquoil and Cook Ltd on behalf of Jersey Port Authority to undertake an archaeological and geoarchaeological evaluation ahead of the construction of a new cargo centre and engineering workshop at Jersey Airport. ,Sep-15,,Cargo Centre,1000316.4,Sep-15,,,Government of Jersey,PE0234,
2ef7edf0-1168-0138-9137-740f24312a1c,Parish,,,,,,"Possible site of Chapel of St Marc, Field P28",,GEOMETRYCOLLECTION (POINT (-2.213872 49.21244)),Field Number,Place of Worship,,St. Peter,,,,Possible site of Chapel of St Marc,1000317,,,,,,
2ef7f660-1168-0138-9137-740f24312a1c,Parish,,,,,,"Clos de St Nicolas, Field P743",,GEOMETRYCOLLECTION (POINT (-2.171983 49.210067)),Field Number,Place of Worship,,St. Peter,,,,Clos de St Nicolas,1000318,,,,,,
2ef7ff00-1168-0138-9137-740f24312a1c,Parish,,,,,,Site of Resistance Nest Höhe 175,,GEOMETRYCOLLECTION (POINT (-2.15707 49.203151)),Postal Address,German Occupation,,St. Peter,,,,Site of Resistance Nest Höhe 175,1000319,,,,,,
2ef80790-1168-0138-9137-740f24312a1c,Parish,,,,,,Site of Resistance Nest Hagebutten Park,,GEOMETRYCOLLECTION (POINT (-2.177209 49.216312)),Postal Address,German Occupation,,St. Peter,,,,Site of Resistance Nest Hagebutten Park,1000320,,,,,,
2ef80fb0-1168-0138-9137-740f24312a1c,Parish,,,,,,"Site of Middle Battery, La Grande Route des Mielles",,GEOMETRYCOLLECTION (POINT (-2.224862 49.212992)),Postal Address,"Coastal Fortification,Richmond Map",,St. Peter,,,,Site of Middle Battery,1000321,,,,,,
2ef84f70-1168-0138-9137-740f24312a1c,Parish,,,,,Archaeological Excavation,"Site of Hayley Shipbuilding Yard, Beaumont",Archaeological Excavation,GEOMETRYCOLLECTION (POINT (-2.158719 49.195687)),Postal Address,,,St. Peter,An excavation was undertaken by Société Jersiaise in November 1979. ,1979,,Site of Hayley Shipbuilding Yard,1000322,1979,,,,,
2ef825c0-1168-0138-9137-740f24312a1c,Parish,,,,,,"Clos de la Chapelle, Field P554, P555",,GEOMETRYCOLLECTION (POINT (-2.184669 49.217441)),Field Number,,,St. Peter,,,,Clos de la Chapelle,1000323,,,,,,
2ef83690-1168-0138-9137-740f24312a1c,Parish,,,,,,"Campview, La Rue du Val de la Mare du Sud",,GEOMETRYCOLLECTION (POINT (-2.212037 49.209761)),Postal Address,,,St. Peter,,,,Campview,1000324,,,,,,
2ef83f80-1168-0138-9137-740f24312a1c,Parish,,,,,Archaeological Evaluation,"Simon Sand & Gravel, Field P246B",Archaeological Evaluation,GEOMETRYCOLLECTION (POINT (-2.217042 49.205261)),Field Number,,,St. Peter,"Wessex Archaeology was commissioned by Atkins Heritage on behalf of Simon Sands & Gravel to undertake an archaeological evaluation of the proposed site for the sand quarry extension. Wessex Archaeology highlight the buried soil horizon dating to Late Neolithic/Bronze Age which extends outside of the site and is present in the existing quarry face. The horizon is buried by wind-blown sand and the buried soil is indicative of local environmental change. Finds were uncovered by hand sieving and wet sieving environmental samples. The finds include Late Neolithic/Bronze Age pottery, worked flint of Bronze Age date, burnt flint and fired clay. These suggest settlement activity of this date. The evaluation resulted in the recommendation of a mitigation strategy to address the remaining archaeological potential including targeted sampling of geoarchaeological and palaeo-environmental remains and an investigation in advance of extraction to target archaeological remains and stratified deposits of prehistoric settlement, funerary or ceremonial activity which may become exposed when the overburden is removed. ",08/07/2005,,Simon Sand & Gravel,1000325,04/07/2005,,,,,
2ef82e40-1168-0138-9137-740f24312a1c,Parish,,,,,,"Water Pump, La Rue de la Hague",,GEOMETRYCOLLECTION (POINT (-2.175361 49.211046)),Postal Address,,,St. Peter,,,,Water Pump,1000326,,,,,,
2973a7a0-1168-0138-9134-740f24312a1c,Parish,,,,,,"Clos de la Chapelle, Field S12",,GEOMETRYCOLLECTION (POINT (-2.069239 49.221699)),Field Number,,,St. Saviour,,,,Clos de la Chapelle,1100002,,,,,,
2973af80-1168-0138-9134-740f24312a1c,Parish,,,,,,"Le Grand Clos du Manoir, Field S13",,GEOMETRYCOLLECTION (POINT (-2.070119 49.221497)),Field Number,,,St. Saviour,,,,Le Grand Clos du Manoir,1100017,,,,,,
2973b9c0-1168-0138-9134-740f24312a1c,Parish,,,,,,"Mound, Field S13",,GEOMETRYCOLLECTION (POINT (-2.069349 49.221284)),Field Number,Place of Worship,,St. Saviour,,,,Mound,1100020,,,,,,
2973c220-1168-0138-9134-740f24312a1c,Parish,,,,,,"Possible site of Chapelle de St Michel, Field S113",,GEOMETRYCOLLECTION (POINT (-2.070017 49.212271)),Field Number,Place of Worship,,St. Saviour,,,,Possible site of Chapelle de St Michel,1100021,,,,,,
2973cbb0-1168-0138-9134-740f24312a1c,Parish,,,,,,"Site of Moulin Mal Assis, Pillar Gardens",,GEOMETRYCOLLECTION (POINT (-2.092189 49.201029)),Postal Address,Mill,,St. Saviour,,,,Site of Moulin Mal Assis,1100022,,,,,,
2973d670-1168-0138-9134-740f24312a1c,Parish,,,,,,"Site of Grands Vaux Mill, Les Grands Vaux",,GEOMETRYCOLLECTION (POINT (-2.089986 49.202705)),Postal Address,Mill,,St. Saviour,,,,Site of Grands Vaux Mill,1100023,,,,,,
29739470-1168-0138-9134-740f24312a1c,Parish,,,,,,"Site of Rough Stone, Field S562",,GEOMETRYCOLLECTION (POINT (-2.07083 49.195338)),Field Number,,,St. Saviour,,,,Site of Rough Stone,1100036,,,,Government of Jersey,SA0323,
2978a9f0-1168-0138-9134-740f24312a1c,Parish,,,,,,"Site of Hearth, Field S746",,GEOMETRYCOLLECTION (POINT (-2.078118 49.185574)),Field Number,,,St. Saviour,,,,Site of Hearth,1100041,,,,,,
2973e060-1168-0138-9134-740f24312a1c,Parish,,,,,,"Site of Grainville Manor, La Rue de Deloraine",,GEOMETRYCOLLECTION (POINT (-2.087991 49.199574)),Postal Address,,,St. Saviour,,,,Site of Grainville Manor,1100061,,,,,,
296c4d10-1168-0138-9134-740f24312a1c,Parish,Listed building,,,,Archaeological Evaluation,"Ponterrin Villa, La Rue du Ponterrin",Archaeological Evaluation,GEOMETRYCOLLECTION (POINT (-2.072943 49.209806)),Postal Address,,,St. Saviour,"Absolute Archaeology was commissioned by Sara Marsh Architects to undertake an archaeological investigation including a test pit evaluation and watching brief. The Project Site had been extremely landscaped in 19th century, possibly during the development of the property. Areas of the garden were made up and levelled with imported material containing residual ceramic forms dating 18th-20th century along with four flint objects and a Denier Tournois Coin of Louis XIII of France dated 1610. There was no evidence to support the location of the ruin of the Chapel de St Maur on the Project site which had been attached to a ruined structure southwest of the property.",24/07/2014,,Ponterrin Villa,1100071,22/07/2014,,,Government of Jersey,SA0071,
2973e8d0-1168-0138-9134-740f24312a1c,Parish,,,,,,"Clos de la Blanche Pierre, Field S555",,GEOMETRYCOLLECTION (POINT (-2.0675 49.197107)),Postal Address,,,St. Saviour,,,,Clos de la Blanche Pierre,1100096,,,,,,
2973f130-1168-0138-9134-740f24312a1c,Parish,,,,,,"Site of Champion's Brick Works, Bagatelle Road",,GEOMETRYCOLLECTION (POINT (-2.081841 49.196979)),Postal Address,,,St. Saviour,,,,Site of Champion's Brick Works,1100103,,,,,,
2978b2e0-1168-0138-9134-740f24312a1c,Parish,,,,,,Lavoir,,GEOMETRYCOLLECTION (POINT (-2.0536 49.205287)),Postal Address,,,St. Saviour,,,,Lavoir,1100104,,,,,,
2973fc70-1168-0138-9134-740f24312a1c,Parish,,,,,,"Site of Troglodyte Caves, Bagatelle Road",,GEOMETRYCOLLECTION (POINT (-2.081588 49.197037)),Postal Address,,,St. Saviour,,,,Site of Troglodyte Caves,1100105,,,,,,
2974dba0-1168-0138-9134-740f24312a1c,Parish,,,,,,"La Houguette, Field S562",,GEOMETRYCOLLECTION (POINT (-2.070407 49.195525)),Field Number,,,St. Saviour,,,,La Houguette,1100106,,,,Government of Jersey,SA0323,
2978bc50-1168-0138-9134-740f24312a1c,Parish,,,,,,"St Saviour's Church Stones, St Saviour's Hill",,GEOMETRYCOLLECTION (POINT (-2.091379 49.195272)),Postal Address,Megalithic,,St. Saviour,,,,St Saviour's Church Stones,1100108,,,,,,
29740600-1168-0138-9134-740f24312a1c,Parish,,,,,,"Site of Copps Brick Works - Five Oaks, La Grande Route de St Martin",,GEOMETRYCOLLECTION (POINT (-2.081277 49.199365)),Postal Address,,,St. Saviour,,,,Site of Copps Brick Works - Five Oaks,1100112,,,,,,
2974e480-1168-0138-9134-740f24312a1c,Parish,,,,,,"Clos des Houguettes, Field S556",,GEOMETRYCOLLECTION (POINT (-2.068879 49.195723)),Field Number,,,St. Saviour,,,,Clos des Houguettes,1100156,,,,Government of Jersey,SA0323,
29740f00-1168-0138-9134-740f24312a1c,Parish,,,,,,"Le Coffin des Moulins, Field S404",,GEOMETRYCOLLECTION (POINT (-2.076938 49.202532)),Field Number,,,St. Saviour,,,,Le Coffin des Moulins,1100175,,,,,,
29741710-1168-0138-9134-740f24312a1c,Parish,,,,,,"Clos du Moulin, Field S144",,GEOMETRYCOLLECTION (POINT (-2.077046 49.210838)),Field Number,,,St. Saviour,,,,Clos du Moulin,1100178,,,,,,
29750d30-1168-0138-9134-740f24312a1c,Parish,,,,,,"Site of Dolmen Stones, Field S589",,GEOMETRYCOLLECTION (POINT (-2.045703 49.202837)),Postal Address,Megalithic,,St. Saviour,,,,Site of Dolmen Stones,1100182,,,,Government of Jersey,SA0324,
29702ab0-1168-0138-9134-740f24312a1c,Parish,,,,,,"La Guilleaumerie, La Rue de la Guilleaumerie",,GEOMETRYCOLLECTION (POINT (-2.075598 49.216062)),Postal Address,,,St. Saviour,,,,La Guilleaumerie,1100189,,,,,,
29741fd0-1168-0138-9134-740f24312a1c,Parish,,,,,,"Site of Copps Brick Works - Maufant, La Route de Maufant",,GEOMETRYCOLLECTION (POINT (-2.06512 49.209421)),Postal Address,,,St. Saviour,,,,Site of Copps Brick Works - Maufant,1100195,,,,,,
29788d60-1168-0138-9134-740f24312a1c,Parish,,,,,,"Site of Action Post Longueville, Le Mont ès Neaux",,GEOMETRYCOLLECTION (POINT (-2.071481 49.183824)),Postal Address,German Occupation,,St. Saviour,,,,Site of Action Post Longueville,1100196,,,,,,
297524f0-1168-0138-9134-740f24312a1c,Parish,Listed building,,,,Fieldwalking Survey,"Longueville Manor, Longueville Road",Fieldwalking Survey,GEOMETRYCOLLECTION (POINT (-2.079439 49.184077)),Postal Address,"Manor House,Mill,Richmond Map,Place of Worship",,St. Saviour,A fieldwalk was carried out on 03/12/1989 using a grid system. Further information can be found on the fieldwalking card. ,03/12/1989,,Longueville Manor,1100202,03/12/1989,,,Government of Jersey,SA0202,
29742820-1168-0138-9134-740f24312a1c,Parish,,,,,,"Clos de l'Hermite, Field S187A",,GEOMETRYCOLLECTION (POINT (-2.065532 49.204076)),Field Number,,,St. Saviour,,,,Clos de l'Hermite,1100211,,,,,,
29756840-1168-0138-9134-740f24312a1c,Parish,Listed building,,,,Archaeological Evaluation,"Le Ponterrin, La Rue du Ponterrin",Archaeological Evaluation,GEOMETRYCOLLECTION (POINT (-2.072539 49.210098)),Postal Address,"Manor House,Richmond Map,Place of Worship",,St. Saviour,"Rodwell  was commissioned by Planning and Building Services, States of Jersey to produce a preliminary assessment of the archaeological interesting of the gatehouse. Rodwell highlights that the gatehouse dates from 1643 and is a rare survival of its type.",27/07/1996,,Le Ponterrin,1100223,27/07/1996,,,Government of Jersey,SA0223,
29757e00-1168-0138-9134-740f24312a1c,Parish,,,,,,"Sunnydale, Prince's Tower Road",,GEOMETRYCOLLECTION (POINT (-2.07865 49.197661)),Postal Address,,,St. Saviour,,,,Sunnydale,1100229,,,,,,
29719860-1168-0138-9134-740f24312a1c,Parish,,,,,,"Hale End, St Saviour's Hill",,GEOMETRYCOLLECTION (POINT (-2.081543 49.198013)),Postal Address,,,St. Saviour,,,,Hale End,1100237,,,,,,
29743070-1168-0138-9134-740f24312a1c,Parish,,,,,,"Site of Jolins Brick Works, Old Brickfield Lane",,GEOMETRYCOLLECTION (POINT (-2.081972 49.183288)),Postal Address,,,St. Saviour,,,,Site of Jolins Brick Works,1100240,,,,,,
29743890-1168-0138-9134-740f24312a1c,Parish,,,,,,"Clos du Presbytere, Field S818",,GEOMETRYCOLLECTION (POINT (-2.078796 49.18271)),Field Number,,,St. Saviour,,,,Clos du Presbytere,1100249,,,,,,
297440f0-1168-0138-9134-740f24312a1c,Parish,,,,,,"Site of Longueville Manor Windmill, Field S761",,GEOMETRYCOLLECTION (POINT (-2.082314 49.18608)),Field Number,"Mill,Richmond Map",,St. Saviour,,,,Site of Longueville Manor Windmill,1100250,,,,,,
297449b0-1168-0138-9134-740f24312a1c,Parish,,,,,,"La Grande Masse, Field S761",,GEOMETRYCOLLECTION (POINT (-2.082309 49.186077)),Field Number,,,St. Saviour,,,,La Grande Masse,1100251,,,,,,
29745230-1168-0138-9134-740f24312a1c,Parish,,,,,,"Site of The Palace Hotel, Palace Drive",,GEOMETRYCOLLECTION (POINT (-2.087882 49.187593)),Postal Address,,,St. Saviour,,,,Site of The Palace Hotel,1100257,,,,,,
29745b10-1168-0138-9134-740f24312a1c,Parish,,,,,,"Site of Brickfield, Field S697A",,GEOMETRYCOLLECTION (POINT (-2.086171 49.190355)),Field Number,,,St. Saviour,,,,Site of Brickfield,1100258,,,,,,
297463e0-1168-0138-9134-740f24312a1c,Parish,,,,,,"Site of Brickfield, Field S754",,GEOMETRYCOLLECTION (POINT (-2.08617 49.191017)),Field Number,,,St. Saviour,,,,Site of Brickfield,1100259,,,,,,
29746c40-1168-0138-9134-740f24312a1c,Parish,,,,,,"Le Rocher des Proscrits, Le Dicq Slipway",,GEOMETRYCOLLECTION (POINT (-2.097149 49.176455)),Postal Address,,,St. Saviour,,,,Le Rocher des Proscrits,1100260,,,,,,
29747500-1168-0138-9134-740f24312a1c,Parish,,,,,,"Site of St Luke's Railway Station, Beach Crescent",,GEOMETRYCOLLECTION (POINT (-2.096154 49.177635)),Postal Address,Railway,,St. Saviour,,,,Site of St Luke's Railway Station,1100261,,,,,,
29723100-1168-0138-9134-740f24312a1c,Parish,,,,,,"Beeches Cottage , Wellington Road",,GEOMETRYCOLLECTION (POINT (-2.093415 49.190465)),Postal Address,,,St. Saviour,,,,Beeches Cottage ,1100272,,,,,,
29747d40-1168-0138-9134-740f24312a1c,Parish,,,,,,"Le Dicq, Beach Crescent",,GEOMETRYCOLLECTION (POINT (-2.095843 49.177707)),Postal Address,,,St. Saviour,,,,Le Dicq,1100276,,,,,,
2976d6b0-1168-0138-9134-740f24312a1c,Parish,,,,,,"Datestones '1755', '1821', '1863', La Rue du Ponterrin",,GEOMETRYCOLLECTION (POINT (-2.068384 49.20931)),Postal Address,,,St. Saviour,,,,"Datestones '1755', '1821', '1863'",1100277,,,,,,
2976e600-1168-0138-9134-740f24312a1c,Parish,,,,,,"Les Routeurs, Les Routeurs",,GEOMETRYCOLLECTION (POINT (-2.075356 49.204239)),Postal Address,,,St. Saviour,,,,Les Routeurs,1100278,,,,,,
2976fa40-1168-0138-9134-740f24312a1c,Parish,,,,,,"La Bretonnerie, La Grande Route de St Martin",,GEOMETRYCOLLECTION (POINT (-2.069654 49.206168)),Postal Address,Richmond Map,,St. Saviour,,,,La Bretonnerie,1100288,,,,,,
29770a70-1168-0138-9134-740f24312a1c,Parish,,,,,,"Ivy Roseville, La Ruette de Patier",,GEOMETRYCOLLECTION (POINT (-2.087233 49.194508)),Postal Address,Richmond Map,,St. Saviour,,,,Ivy Roseville,1100289,,,,,,
29771640-1168-0138-9134-740f24312a1c,Parish,,,,,,"La Rosiere , Bagot Road",,GEOMETRYCOLLECTION (POINT (-2.090601 49.179679)),Postal Address,Richmond Map,,St. Saviour,,,,La Rosiere ,1100290,,,,,,
29772360-1168-0138-9134-740f24312a1c,Parish,,,,,,"Swiss Valley Farm, Le Val Aume",,GEOMETRYCOLLECTION (POINT (-2.08288 49.187533)),Postal Address,Richmond Map,,St. Saviour,,,,Swiss Valley Farm,1100296,,,,,,
29773140-1168-0138-9134-740f24312a1c,Parish,,,,,,"Lavoir (Clos des Arbres), La Rue de la Retraite",,GEOMETRYCOLLECTION (POINT (-2.073723 49.190956)),Postal Address,,,St. Saviour,,,,Lavoir (Clos des Arbres),1100297,,,,,,
29774180-1168-0138-9134-740f24312a1c,Parish,,,,,,"Lavoir, Field S289",,GEOMETRYCOLLECTION (POINT (-2.073637 49.207888)),Field Number,,,St. Saviour,,,,Lavoir,1100302,,,,,,
29774db0-1168-0138-9134-740f24312a1c,Parish,,,,,,"Welton Farm, Prince's Tower Road",,GEOMETRYCOLLECTION (POINT (-2.078874 49.197225)),Postal Address,,,St. Saviour,,,,Welton Farm,1100308,,,,,,
29775a60-1168-0138-9134-740f24312a1c,Parish,,,,,,"Datestone '1763', St Saviour's Hill",,GEOMETRYCOLLECTION (POINT (-2.092987 49.193729)),Postal Address,,,St. Saviour,,,,Datestone '1763',1100309,,,,,,
29776b40-1168-0138-9134-740f24312a1c,Parish,,,,,,"Site of La Chasse, La Clos de la Chasse",,GEOMETRYCOLLECTION (POINT (-2.077315 49.213003)),Postal Address,,,St. Saviour,,,,Site of La Chasse,1100310,,,,,,
2977fdb0-1168-0138-9134-740f24312a1c,Parish,Listed place,,,,Archaeological Evaluation & Excavation,"Les Varines, Fields  S756, S756A, S756B, S782, S800. S800A, S801",Archaeological Excavation,GEOMETRYCOLLECTION (POINT (-2.087336 49.186521)),Field Number,Palaeolithic,,St. Saviour," Nine years of archaeological investigations were undertaken at the site of between 2010-18, carried out by a team, comprising academics and scientists from the UK and France. Dense concentrations of lithics in slope deposits have been traced over 50m upslope from where the original surface material was discovered; across two fields from Field S800 into Field S756. In 2014 the focus moved wholly to field 756 where investigations revealed primary context archaeology associated with land-surfaces, features and new types of finds comprising faunal remains and the engraved schist fragments. The nature of the stone artefacts suggests a final Magdalenian date, and this is supported by OSL dates. The important archaeological material lies within reach of the plough and could be impacted upon by even minor groundworks or tree planting. Only limited parts of the body of sediment preserving the archaeology have been investigated.",2018,,Les Varines,1100318,2010,,,Government of Jersey,SA0318,
29760cc0-1168-0138-9134-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"Clos de la Houguette, Field S392",,GEOMETRYCOLLECTION (POINT (-2.07701 49.20159)),Field Number,,,St. Saviour,,,,Clos de la Houguette,1100321,,,,Government of Jersey,SA0321,
29763610-1168-0138-9134-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"Site of Tumulus, Field S562/S606",,GEOMETRYCOLLECTION (POINT (-2.069858 49.195283)),Field Number,,,St. Saviour,,,,Site of Tumulus,1100323,,,,Government of Jersey,SA0323,
29764540-1168-0138-9134-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"Site of Dolmen Stones, Field S579",,GEOMETRYCOLLECTION (POINT (-2.04672 49.203693)),Field Number,Megalithic,,St. Saviour,,,,Site of Dolmen Stones,1100324,,,,Government of Jersey,SA0324,
29762930-1168-0138-9134-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"La Houguette, Field S426",,GEOMETRYCOLLECTION (POINT (-2.060765 49.202369)),Field Number,,,St. Saviour,,,,La Houguette,1100325,,,,Government of Jersey,SA0325,
29761ea0-1168-0138-9134-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"Clos de la Hougue, Field S440",,GEOMETRYCOLLECTION (POINT (-2.060765 49.202369)),Field Number,,,St. Saviour,,,,Clos de la Hougue,1100326,,,,Government of Jersey,SA0326,
29761530-1168-0138-9134-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"Clos de la Houguette, Field S338",,GEOMETRYCOLLECTION (POINT (-2.084331 49.201533)),Field Number,,,St. Saviour,,,,Clos de la Houguette,1100327,,,,Government of Jersey,SA0327,
29777de0-1168-0138-9134-740f24312a1c,Parish,,,,,,"Datestone '1683', La Rue de la Retraite",,GEOMETRYCOLLECTION (POINT (-2.073774 49.190419)),Postal Address,,,St. Saviour,,,,Datestone '1683',1100328,,,,,,
29778e20-1168-0138-9134-740f24312a1c,Parish,,,,,,"Datestone '1845', La Fosse à  l'Ecrivain",,GEOMETRYCOLLECTION (POINT (-2.073421 49.207136)),Postal Address,,,St. Saviour,,,,Datestone '1845',1100329,,,,,,
29779d80-1168-0138-9134-740f24312a1c,Parish,,,,,,"Datestones '1811' & '1827', La Rue des Prés",,GEOMETRYCOLLECTION (POINT (-2.08494 49.17881)),Postal Address,,,St. Saviour,,,,Datestones '1811' & '1827',1100330,,,,,,
2977a9b0-1168-0138-9134-740f24312a1c,Parish,,,,,,"Clos de la Chapelle du Nord, Field S810",,GEOMETRYCOLLECTION (POINT (-2.087068 49.183302)),Field Number,Place of Worship,,St. Saviour,,,,Clos de la Chapelle du Nord,1100331,,,,,,
2977b630-1168-0138-9134-740f24312a1c,Parish,,,,,,"St Bernard, La Route de Maufant",,GEOMETRYCOLLECTION (POINT (-2.066655 49.217916)),Postal Address,,,St. Saviour,,,,St Bernard,1100332,,,,,,
29765270-1168-0138-9134-740f24312a1c,Parish,,,,,,"Constantine, La Rue du Vieux Ménage",,GEOMETRYCOLLECTION (POINT (-2.068148 49.212973)),Postal Address,,,St. Saviour,,,,Constantine,1100333,,,,,,
29765e20-1168-0138-9134-740f24312a1c,Parish,,,,,,"Bagatelle Cottage, Bagatelle Road",,GEOMETRYCOLLECTION (POINT (-2.088091 49.190257)),Postal Address,,,St. Saviour,,,,Bagatelle Cottage,1100334,,,,,,
29766f40-1168-0138-9134-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"Possible site of Chapelle de St Maur, Field S145A",,GEOMETRYCOLLECTION (POINT (-2.073119 49.210038)),Field Number,Place of Worship,,St. Saviour,,,,Possible site of Chapelle de St Maur,1100335,,,,Government of Jersey,SA0335,
297333b0-1168-0138-9134-740f24312a1c,Parish,,,,,,"Bas Terrain, St Clement's Road",,GEOMETRYCOLLECTION (POINT (-2.097388 49.178028)),Postal Address,,,St. Saviour,,,,Bas Terrain,1100342,,,,,,
2977c570-1168-0138-9134-740f24312a1c,Parish,,,,,,"Oaklands Manor Farm , Le Mont de la Rosière",,GEOMETRYCOLLECTION (POINT (-2.082554 49.212879)),Postal Address,,,St. Saviour,,,,Oaklands Manor Farm ,1100343,,,,,,
29733ce0-1168-0138-9134-740f24312a1c,Parish,,,,,,"Meadow View Cottage, La Route des Champs",,GEOMETRYCOLLECTION (POINT (-2.075045 49.187261)),Postal Address,,,St. Saviour,,,,Meadow View Cottage,1100344,,,,,,
29736480-1168-0138-9134-740f24312a1c,Parish,,,,,,"Kohima, Dicq Road",,GEOMETRYCOLLECTION (POINT (-2.094863 49.178318)),Postal Address,,,St. Saviour,,,,Kohima,1100348,,,,,,
29738b10-1168-0138-9134-740f24312a1c,Parish,,,,,,"The Rectory, Rectory Lane",,GEOMETRYCOLLECTION (POINT (-2.091488 49.196327)),Postal Address,,,St. Saviour,,,,The Rectory,1100352,,,,,,
2977d230-1168-0138-9134-740f24312a1c,Parish,,,,,,"Site of Le Petit Ponterrin, Le Petit Ponterrin",,GEOMETRYCOLLECTION (POINT (-2.072592 49.209568)),Postal Address,,,St. Saviour,,,,Site of Le Petit Ponterrin,1100355,,,,,,
2977dc50-1168-0138-9134-740f24312a1c,Parish,,,,,,"Les Vaux Farm, Les Vaux",,GEOMETRYCOLLECTION (POINT (-2.043336 49.204902)),Postal Address,,,St. Saviour,,,,Les Vaux Farm,1100357,,,,,,
2977e770-1168-0138-9134-740f24312a1c,Parish,,,,,,"Site of Farmstead, La Rue St Thomas",,GEOMETRYCOLLECTION (POINT (-2.077299 49.183782)),Postal Address,,,St. Saviour,,,,Site of Farmstead,1100358,,,,,,
29780b40-1168-0138-9134-740f24312a1c,Parish,,,,,,"Lithic Scatter, Field S300",,GEOMETRYCOLLECTION (POINT (-2.07483 49.204411)),Field Number,,,St. Saviour,,,,Lithic Scatter,1100366,,,,,,
29782130-1168-0138-9134-740f24312a1c,Parish,,,,,,"Artefact Scatter, Field S666",,GEOMETRYCOLLECTION (POINT (-2.07476 49.190962)),Field Number,,,St. Saviour,,,,Artefact Scatter,1100368,,,,,,
29782aa0-1168-0138-9134-740f24312a1c,Parish,,,,,Fieldwalking Survey,"Artefact Scatter, Field S775",Fieldwalking Survey,GEOMETRYCOLLECTION (POINT (-2.08235 49.184791)),Field Number,,,St. Saviour,A fieldwalk was undertaken on 29/01/1980 with very good coverage. A range of artefacts were uncovered. A previous fieldwalk was undertaken on 25/01/1980 as part of the process to gain permission from the landowner to undertake the second fieldwalk.,29/01/1980,,Artefact Scatter,1100369,25/01/1982,,,,,
29783390-1168-0138-9134-740f24312a1c,Parish,,,,,,"Artefact Scatter, Field S628",,GEOMETRYCOLLECTION (POINT (-2.092921 49.192915)),Field Number,,,St. Saviour,,,,Artefact Scatter,1100370,,,,,,
29783cb0-1168-0138-9134-740f24312a1c,Parish,,,,,,"Artefact Scatter , Field S370/S502",,GEOMETRYCOLLECTION (POINT (-2.092951 49.19887)),Field Number,,,St. Saviour,,,,Artefact Scatter ,1100371,,,,,,
29784470-1168-0138-9134-740f24312a1c,Parish,,,,,,"Artefact Scatter, Field S617",,GEOMETRYCOLLECTION (POINT (-2.085962 49.194353)),Field Number,,,St. Saviour,,,,Artefact Scatter,1100372,,,,,,
29784d00-1168-0138-9134-740f24312a1c,Parish,,,,,Fieldwalking Survey,"Artefact Scatter, Field S441",Fieldwalking Survey,GEOMETRYCOLLECTION (POINT (-2.063424 49.2013)),Field Number,,,St. Saviour,Fieldwalk undertaken using linewalk approximately 10m apart and longitudinally divided into 4 (A-D).,28/02/1981,,Artefact Scatter,1100373,28/02/1981,,,,,
29785570-1168-0138-9134-740f24312a1c,Parish,,,,,,Lithics,,GEOMETRYCOLLECTION (POINT (-2.075096 49.190355)),,,,St. Saviour,,,,Lithics,1100374,,,,,,
b36dc1c0-149f-0138-c579-740f24312a1c,Parish,,,,,,"Astley House, La Rue du Pont",,GEOMETRYCOLLECTION (POINT (-2.108596 49.244142)),Postal Address,Richmond Map,,Trinity,,,,Astley House,1200011,,,,,,
b36fd660-149f-0138-c579-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"Grand Clos des Hougues, Field T635",,GEOMETRYCOLLECTION (POINT (-2.068622 49.234455)),Field Number,,,Trinity,,,,Grand Clos des Hougues,1200013,,,,Government of Jersey,TR0222,
b36dcb10-149f-0138-c579-740f24312a1c,Parish,,,,,,"Les Champs Rault, La Verte Rue",,GEOMETRYCOLLECTION (POINT (-2.083145 49.221501)),Postal Address,Richmond Map,,Trinity,,,,Les Champs Rault,1200019,,,,,,
